STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,HPCP,Measurement Flag,Quality Flag
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100423 22:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100424 02:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100424 03:00,5, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100424 04:00,17, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100424 05:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100424 06:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100424 07:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100424 08:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100424 09:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100424 11:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100424 12:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100424 17:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100424 18:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100424 19:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100424 20:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100424 21:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100424 22:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100424 23:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100425 00:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100425 01:00,25, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100425 02:00,10, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100425 03:00,10, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100425 04:00,4, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100425 05:00,9, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100425 06:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100425 07:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100425 08:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100425 09:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100425 10:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100425 11:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100425 12:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100425 16:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100430 07:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100430 15:00,6, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100430 16:00,5, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100430 17:00,12, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100430 18:00,17, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100430 19:00,5, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100430 20:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100430 21:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100430 22:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100501 01:00,0,g, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100502 03:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100502 04:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100505 00:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100505 01:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100505 02:00,4, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100505 03:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100505 04:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100505 05:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100506 23:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 00:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 01:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 02:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 05:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 06:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 07:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 08:00,9, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 09:00,5, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 10:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 11:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 12:00,6, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 13:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 14:00,9, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 15:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 16:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 17:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 18:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 19:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 21:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 22:00,4, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100507 23:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100508 00:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100508 01:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100508 02:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100508 06:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100508 07:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100508 08:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100508 09:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100508 10:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100508 11:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100508 12:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100508 13:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100508 14:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100508 16:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100510 23:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100511 00:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100511 01:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100511 02:00,6, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100511 03:00,19, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100511 04:00,16, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100511 05:00,7, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100511 06:00,7, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100511 07:00,8, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100511 08:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100511 09:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100511 10:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100511 11:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100511 12:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100511 13:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100511 18:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100511 19:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100511 20:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100512 18:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100512 19:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100512 20:00,14, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100512 21:00,4, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100512 22:00,16, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100512 23:00,29, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100513 00:00,20, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100513 01:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100513 02:00,4, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100513 03:00,19, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100513 04:00,10, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100513 05:00,7, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100513 06:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100513 07:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100513 08:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100513 09:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100513 12:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100513 13:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100513 14:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100513 15:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100513 16:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100520 22:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100520 23:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100521 00:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100521 01:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100521 02:00,5, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100521 03:00,10, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100521 04:00,13, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100521 05:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100521 06:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100521 07:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100521 08:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100525 08:00,12, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100525 09:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100525 16:00,73, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100525 17:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100526 18:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100526 19:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100526 20:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100531 09:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100601 01:00,0,g, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100602 01:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100602 02:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100602 03:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100602 04:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100602 16:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100602 17:00,35, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100602 18:00,18, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100604 04:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100604 05:00,13, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100604 06:00,20, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100604 07:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100604 08:00,9, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100604 09:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100605 13:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100605 14:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100605 16:00,36, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100605 17:00,27, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100605 18:00,28, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100605 19:00,15, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100605 20:00,4, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100605 21:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100606 15:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100606 16:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100606 18:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 02:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 03:00,8, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 04:00,19, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 05:00,4, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 06:00,9, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 07:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 08:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 09:00,11, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 10:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 11:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 12:00,9, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 13:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 14:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 15:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 16:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 17:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 18:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 19:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 20:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100608 22:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100609 00:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100610 17:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100610 18:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100610 22:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100610 23:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100611 01:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100611 02:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100611 03:00,21, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100611 04:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100612 22:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100613 14:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100613 15:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100613 16:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100613 17:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100614 09:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100614 10:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100614 11:00,4, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100614 12:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100614 13:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100614 14:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100615 06:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100615 07:00,6, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100615 08:00,7, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100615 09:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100615 12:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100615 13:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100615 14:00,7, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100615 15:00,15, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100615 16:00,24, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100615 17:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100618 01:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100618 02:00,4, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100618 03:00,2, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100618 04:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100618 15:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100618 16:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100618 19:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100618 20:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100618 21:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100621 07:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100621 08:00,3, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100621 09:00,1, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100621 19:00,13, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100621 20:00,52, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100621 21:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100621 22:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100623 01:00,0,T, 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100623 02:00,7, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100623 03:00,71, , 
COOP:474961,MADISON DANE CO REGIONAL AIRPORT WI US,264,43.1405,-89.3452,20100623 04:00,93, , 
